srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,prediction
3048832,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12874646096921205,2017-01-09,2016-12-24,2018-04-03,0.47627416520210897,2018-04-10,13.338764845438178
3084671,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5848355819797991,2017-11-15,2017-11-13,2018-04-14,0.3471001757469243,2018-04-22,6.838171924220227
2927110,15,0.07692307692307693,0.6521813486070732,0.7564935064935066,1.0,0.0,1,0,0.6549355811611881,2017-12-31,2017-10-08,2018-03-01,0.398066783831283,2018-03-03,16.195008727027535
2873629,15,0.07692307692307693,0.6521813486070732,0.7564935064935066,1.0,0.0,1,0,0.6548934811666844,2018-01-01,2018-01-01,2018-02-15,0.398066783831283,2018-02-24,14.81027203253018
3062956,15,0.07692307692307693,0.6521813486070732,0.7564935064935066,1.0,1.0000000000000002,1,0,0.6549098533867692,2018-02-10,2018-02-05,2018-04-07,0.398066783831283,2018-04-12,12.775282405064672
3029283,15,0.34615384615384615,0.1681121066224532,0.6525974025974026,0.8204081632653062,0.0,0,0,0.24526989020087547,2017-05-17,2017-05-15,2018-03-28,0.4736379613356765,2018-04-10,18.410496294399614
2820150,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4472902221593322,2017-03-25,2017-03-23,2018-01-30,0.5035149384885766,2018-02-05,10.539397105905337
2863456,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.1287172248619179,2018-01-24,2017-09-26,2018-02-12,0.3339191564147628,2018-02-14,15.371825551433012
2930980,10,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,1,0,0.8186343931227321,2017-04-06,2017-04-06,2018-03-02,0.43145869947275894,2018-03-06,14.131511826417105
2938111,10,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,1.0000000000000002,3,0,0.16490684791493931,2018-02-13,2017-06-18,2018-03-03,0.37697715289982403,2018-03-09,15.322016495295596
3001116,1,0.8846153846153847,0.00011159646717470717,1.0,0.9510204081632654,1.0000000000000002,1,0,0.14267454248415698,2018-02-23,2018-02-20,2018-03-20,0.12478031634446385,2018-03-22,10.676860503276599
3050491,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.5847665847665848,2017-07-20,2017-07-19,2018-04-03,0.3471001757469243,2018-04-06,8.797718782221413
2841209,13,0.07692307692307693,0.6521813486070732,0.7564935064935066,0.9510204081632654,0.0,2,0,0.6842430245571608,2017-02-06,2017-02-04,2018-02-05,0.40333919156414755,2018-02-10,13.568186136685592
2829212,10,0.6153846153846154,0.9999999999999999,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.935556602857888,2017-06-29,2017-06-05,2018-02-01,0.31810193321616875,2018-02-06,13.751778704449492
2898573,10,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.6104522591909551,2018-02-06,2017-10-16,2018-02-22,0.40949033391915624,2018-02-26,14.567936938734336
2907050,15,0.3846153846153847,0.7695764841605482,0.7564935064935066,0.9510204081632654,0.0,2,0,0.7461077970359266,2016-12-24,2016-12-13,2018-02-25,0.42530755711775026,2018-03-15,16.176360709189996
2822960,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,1,0.46785606947434655,2017-01-14,2016-12-05,2018-01-31,0.5035149384885766,2018-02-05,17.90959809974351
3022860,10,0.9230769230769231,0.6522190305310542,0.7564935064935066,0.9510204081632654,0.0,1,0,0.6549472756041057,2017-07-26,2017-07-20,2018-03-26,0.39718804920913886,2018-04-13,9.789769001431912
2843979,10,0.11538461538461539,0.7101723803091657,0.7564935064935066,0.9510204081632654,0.0,1,0,0.701667744504489,2017-07-23,2017-07-23,2018-02-06,0.4165202108963091,2018-02-14,11.424359282755638
2862624,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,2,0,0.4619328341365467,2018-01-03,2017-12-27,2018-02-12,0.5035149384885766,2018-02-15,13.897114793654886
2908042,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.12868214153316487,2018-02-03,2017-05-06,2018-02-26,0.3339191564147628,2018-02-28,16.8169785811919
2863378,15,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,0.0,2,0,0.36603723276736133,2017-10-05,2017-09-29,2018-02-12,0.39103690685412973,2018-02-16,18.707336367383128
2844953,32,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,2,0,0.8583732796012663,2016-05-24,2017-06-10,2018-02-06,0.43936731107205595,2018-02-11,15.421926363280685
2971341,1,0.8846153846153847,0.00011159646717470717,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.12874529152492029,2018-01-05,2016-07-12,2018-03-12,0.12478031634446385,2018-03-25,9.365232835262985
3059745,15,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,0.0,2,0,0.36603723276736133,2017-04-24,2016-06-16,2018-04-06,0.39103690685412973,2018-04-09,15.393962896465375
3026158,10,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.5908137811993119,2018-02-24,2018-01-16,2018-03-27,0.40949033391915624,2018-03-31,12.130812282204682
2962165,10,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.8186519347871086,2017-07-12,2018-03-15,2018-03-10,0.4323374340949031,2018-03-12,13.205204086812488
2823060,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.46788647502593245,2017-05-29,2017-05-25,2018-01-31,0.5035149384885766,2018-02-03,11.936955317724033
2853258,10,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,1,0,0.8186332236784403,2017-05-10,2017-05-09,2018-02-08,0.43145869947275894,2018-02-14,13.064863465825054
2877028,9,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,2,0,0.8187595236619511,2017-12-26,2017-12-26,2018-02-16,0.43145869947275894,2018-02-19,11.983412864301817
2904255,10,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,3,0,0.20383764838786259,2017-09-18,2017-09-17,2018-02-24,0.37697715289982403,2018-02-26,19.2275024834928
2841165,10,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,0.0,2,0,0.49351601612429796,2017-05-05,2017-05-05,2018-02-05,0.34270650263620395,2018-02-17,13.577693452086182
2908500,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,2,0,0.2362300858255166,2018-01-09,2018-01-05,2018-02-26,0.502636203866432,2018-03-01,13.92369130566387
2916424,13,0.11538461538461539,0.7101723803091657,0.7564935064935066,0.9510204081632654,0.0,1,0,0.7018092472637928,2017-12-23,2017-12-13,2018-02-27,0.42355008787346193,2018-03-09,10.360078038870844
2987457,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12870085264183315,2017-10-02,2017-10-01,2018-03-16,0.502636203866432,2018-03-19,7.851411348556266
2975691,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,2,0,0.17717665742415864,2017-12-15,2017-10-05,2018-03-13,0.502636203866432,2018-03-16,10.749681552532483
2999603,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.5286075309873501,2018-02-28,2018-02-27,2018-03-20,0.5035149384885766,2018-03-21,13.305956933296017
2970877,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.23506999708808374,2017-06-08,2017-06-02,2018-03-12,0.3339191564147628,2018-03-23,14.11435309012647
3030749,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4806942289093646,2017-04-24,2017-04-22,2018-03-28,0.5035149384885766,2018-03-31,9.942460744234902
3003048,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,3,0,0.5730546001845384,2017-04-09,2017-04-04,2018-03-21,0.5035149384885766,2018-03-26,14.431565972795541
3045068,10,1.0,2.753679060155112e-05,0.7564935064935066,0.9510204081632654,0.0,2,0,0.15319837166576816,2017-08-04,2017-05-11,2018-04-01,0.3339191564147628,2018-04-05,14.763098791306854
3044892,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,0,0,0.0,2017-05-27,2017-05-24,2018-04-01,0.502636203866432,2018-04-11,8.81405188650261
3044892,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,0,0,0.0,2017-05-27,2017-05-24,2018-04-01,0.502636203866432,2018-04-11,8.81405188650261
2839375,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,1.0,0.0,1,0,0.4443993558700841,2017-06-12,2017-06-09,2018-02-05,0.5035149384885766,2018-02-08,12.01546863982813
2839793,15,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,0.0,1,0,0.46779525837117464,2016-03-22,2016-03-22,2018-02-05,0.47188049209138816,2018-02-10,13.53795691809315
2931254,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12868915819891547,2017-12-14,2017-12-07,2018-03-03,0.502636203866432,2018-03-05,9.518516335930912
2827129,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.45959277610872096,2017-11-29,2017-11-29,2018-02-01,0.5035149384885766,2018-02-05,13.377834233652568
3062577,10,0.2692307692307693,0.8551608293501608,0.6525974025974026,0.9510204081632654,1.0000000000000002,4,0,0.8341926799804001,2017-12-10,2017-12-09,2018-04-06,0.43145869947275894,2018-04-11,15.024895344445337
2838462,21,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12873242763771084,2017-02-26,2017-02-23,2018-02-04,0.1282952548330405,2018-02-06,16.75628772965248
2869941,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.480652128914861,2017-07-31,2017-07-29,2018-02-14,0.5035149384885766,2018-02-16,11.976753640727106
3066992,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,3,0,0.1672317031669721,2017-11-18,2017-10-16,2018-04-09,0.502636203866432,2018-04-11,9.10357094135652
3066992,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,3,0,0.1672317031669721,2017-11-18,2017-10-16,2018-04-09,0.502636203866432,2018-04-11,9.10357094135652
2873374,28,0.15384615384615385,0.3913035916670773,0.7564935064935066,0.9510204081632654,0.0,3,0,0.45437588512314836,2017-08-22,2017-08-12,2018-02-15,0.46836555360281196,2018-02-21,23.805360244637654
2903955,1,0.8846153846153847,0.00011159646717470717,0.7564935064935066,0.9510204081632654,0.0,3,0,0.9684483930081266,2017-11-11,2017-10-26,2018-02-24,0.12478031634446385,2018-03-17,24.053019040689577
2947970,10,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,1.0000000000000002,0,0,0.3532119372195527,2018-01-15,2018-01-10,2018-03-06,0.35061511423550096,2018-03-15,19.19948336366499
3005588,4,0.038461538461538464,4.3479143055080716e-06,1.0,1.0,0.0,1,0,0.1287382748591697,2018-02-03,2018-01-22,2018-03-22,0.12302284710017553,2018-03-27,15.190221456923245
2838285,32,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,1,0,0.23541615259844675,2018-01-05,2018-01-03,2018-02-04,0.502636203866432,2018-02-10,12.554319515308093
2818733,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,3,0,0.5905705367866244,2018-01-04,2017-11-16,2018-01-30,0.3471001757469243,2018-02-05,10.168398468846668
2887994,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.23541381370986322,2017-07-29,2015-08-22,2018-02-20,0.3339191564147628,2018-02-21,15.688111827337378
2889777,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.2350746748652508,2018-01-23,2018-01-22,2018-02-20,0.3339191564147628,2018-02-22,16.747445726507877
2931118,10,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.5848285653140485,2017-06-21,2017-06-03,2018-03-02,0.40949033391915624,2018-03-05,11.455101211842361
2858769,15,0.07692307692307693,0.6521813486070732,0.7564935064935066,0.9510204081632654,0.0,1,0,0.6549952228200682,2017-02-28,2017-02-28,2018-02-10,0.398066783831283,2018-02-26,15.488764710920444
2924750,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.23505947208945782,2017-11-16,2017-11-16,2018-02-28,0.47627416520210897,2018-03-04,17.081650936391917
2925203,9,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,2,0,0.8583791268227252,2017-12-02,2017-12-02,2018-02-28,0.43145869947275894,2018-03-04,17.16353118673765
2944567,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.1286599220916213,2018-01-22,2018-01-21,2018-03-06,0.47627416520210897,2018-03-14,16.573485903311223
2905426,15,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,1.0000000000000002,3,0,0.16489983124918872,2018-01-24,2016-02-24,2018-02-24,0.4753954305799648,2018-03-23,17.261165819791955
3003391,13,0.9615384615384616,0.6522610603693408,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.6549975617086518,2017-08-11,2017-08-05,2018-03-21,0.8725834797891032,2018-03-23,10.788306586490702
2982012,15,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,0.0,1,0,0.49268921901001866,2016-08-08,2016-05-11,2018-03-15,0.47188049209138816,2018-03-22,12.65143232590225
3015340,15,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,1,0,0.8186297153455651,2017-08-30,2017-08-14,2018-03-24,0.44200351493848844,2018-03-30,14.836376177974595
3065207,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.14326277296291576,2018-01-13,2018-01-13,2018-04-07,0.07293497363796142,2018-04-15,13.789859845875162
3046997,5,0.8076923076923078,0.42042737099013605,0.7564935064935066,1.0,0.0,2,0,0.44673590556503456,2017-08-31,2017-05-13,2018-04-02,0.5035149384885766,2018-04-08,12.335361943574828
2858094,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4806626539134869,2017-10-03,2017-10-01,2018-02-10,0.5035149384885766,2018-02-17,12.710182845545154
2908101,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5847396875478742,2017-12-09,2017-06-30,2018-02-26,0.3471001757469243,2018-03-06,10.748317897920836
3039614,10,1.0,2.753679060155112e-05,1.0,0.9510204081632654,0.0,1,0,0.12868915819891547,2017-10-18,2017-08-09,2018-03-30,0.3339191564147628,2018-04-05,13.500956779023143
2839818,18,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,1,0,0.8186262070126897,2017-03-29,2017-03-25,2018-02-05,0.43585237258347975,2018-02-08,16.824880573433887
2840436,6,0.34615384615384615,0.1681121066224532,0.7564935064935066,0.9510204081632654,0.0,2,0,0.32978913749975153,2017-02-20,2017-02-16,2018-02-05,0.33831282952548314,2018-02-21,15.108032371900105
2906965,32,0.3076923076923077,0.43624218462403586,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4806953983536564,2018-01-08,2017-10-25,2018-02-25,0.5035149384885766,2018-04-08,15.843588330433157
2832895,10,0.3076923076923077,0.43624218462403586,0.7564935064935066,0.9510204081632654,0.0,1,0,0.480672009467821,2018-01-13,2018-01-13,2018-02-02,0.011423550087873213,2018-02-09,13.553923622291716
2866700,13,0.8076923076923078,0.42042737099013605,0.6525974025974026,0.9510204081632654,0.0,4,0,0.4715269551062031,2017-02-28,2017-02-22,2018-02-13,0.5035149384885766,2018-02-16,13.902323174134477
2884656,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.5848063458725049,2018-01-25,2018-01-25,2018-02-19,0.3471001757469243,2018-02-21,9.607857451413759
2934721,9,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,0.0,2,0,0.5403136683479378,2018-01-11,2018-01-11,2018-03-03,0.34270650263620395,2018-03-07,15.12943381216603
2988072,4,0.15384615384615385,0.3913035916670773,0.7564935064935066,0.9510204081632654,0.0,2,0,0.45609145989917055,2017-04-03,2017-04-01,2018-03-16,0.002636203866432041,2018-03-20,14.369395283076752
2822311,4,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.584760737545126,2017-11-10,2017-07-25,2018-01-30,0.4130052724077329,2018-02-01,10.545695829171056
2840038,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,1,0,0.3531780233350914,2017-09-25,2017-09-19,2018-02-05,0.5799648506151138,2018-02-08,10.47688628723276
2819595,24,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12870786930758374,2017-09-15,2016-10-17,2018-01-30,0.1291739894551842,2018-02-06,25.06105608491537
2849144,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.46780227503692523,2018-01-15,2016-11-28,2018-02-07,0.5035149384885766,2018-02-12,11.714116166888978
2884351,13,0.07692307692307693,0.6521813486070732,0.7564935064935066,0.9510204081632654,0.0,1,0,0.6549659867127741,2017-11-21,2016-12-05,2018-02-19,0.40333919156414755,2018-02-20,8.866074599759383
2897719,10,0.07692307692307693,0.6521813486070732,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.6548899728338091,2018-02-05,2017-09-21,2018-02-22,0.39718804920913886,2018-02-23,10.836369941138887
2871576,15,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,3,0,0.8805938905891311,2016-04-21,2016-04-18,2018-02-14,0.4323374340949031,2018-02-16,17.474837097739353
2920793,21,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12867863320028958,2017-07-01,2017-06-30,2018-02-27,0.1282952548330405,2018-03-03,18.858066941793073
2912817,12,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,0.0,3,0,0.45427063513688937,2017-12-21,2017-12-21,2018-02-27,0.008787346221441172,2018-03-07,18.265591850409802
2987348,10,0.038461538461538464,4.3479143055080716e-06,1.0,0.9510204081632654,0.0,1,0,0.12868681931033193,2018-01-05,2017-07-16,2018-03-16,0.3339191564147628,2018-03-22,16.82363342648446
3011714,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5847595681008342,2017-06-12,2017-06-09,2018-03-23,0.3471001757469243,2018-03-26,8.838077236991166
2969272,13,0.9615384615384616,0.6522610603693408,0.7564935064935066,0.9510204081632654,0.0,1,0,0.6549659867127741,2017-06-08,2017-06-08,2018-03-10,0.8725834797891032,2018-03-28,11.346255027929745
3049439,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4444566586403807,2016-12-15,2016-12-28,2018-04-03,0.5035149384885766,2018-04-09,9.692780565261526
2911614,13,0.7692307692307693,0.0,0.7564935064935066,1.0,0.0,1,0,0.12867863320028958,2017-07-18,2017-07-17,2018-02-26,0.502636203866432,2018-03-13,11.319623410917389
3029871,5,0.0,0.4203621522755534,0.7564935064935066,1.0,0.0,1,0,0.44720134439315784,2018-03-13,2018-03-13,2018-03-28,0.0061511423550086874,2018-03-31,11.258447200652773
3045507,13,0.7692307692307693,0.0,0.7564935064935066,1.0,0.0,1,0,0.12864121098295303,2017-08-21,2018-04-13,2018-04-02,0.502636203866432,2018-04-06,6.698908010392699
3009866,30,0.0,0.4203621522755534,0.7564935064935066,1.0,0.0,2,0,0.46193166469225494,2017-12-12,2017-12-05,2018-03-23,0.3365553602811948,2018-03-27,13.025555722005398
2889650,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.12874879985779558,2017-10-29,2017-08-06,2018-02-20,0.3339191564147628,2018-03-05,16.022053649693483
2956807,12,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,2,0,0.32979147638833506,2017-10-16,2017-10-15,2018-03-08,0.07381370826010514,2018-03-27,13.890764694702419
2835275,6,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,2,0,0.17190948033404008,2017-02-14,2017-02-10,2018-02-03,0.5843585237258351,2018-02-06,10.962579101964087
3060283,10,0.8461538461538463,0.4202780925989803,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4690652748720336,2017-05-02,2017-05-02,2018-04-06,0.34270650263620395,2018-04-10,12.25617391621435
2861236,15,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,3,0,0.1672317031669721,2017-11-26,2017-11-26,2018-02-11,0.4753954305799648,2018-02-15,15.64022375348056
2960157,15,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.39995111722860416,2017-07-13,2017-01-16,2018-03-09,0.39103690685412973,2018-03-21,18.3575444806659
2848169,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.14269325359282523,2017-05-11,2017-02-25,2018-02-07,0.3339191564147628,2018-02-12,19.798015589011648
3015335,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.128691497087499,2017-09-09,2017-09-05,2018-03-24,0.47627416520210897,2018-03-27,12.165018705062735
3066507,10,1.0,2.753679060155112e-05,0.7564935064935066,0.9510204081632654,0.0,2,0,0.2841761323436716,2017-09-19,2017-09-18,2018-04-08,0.3339191564147628,2018-04-12,13.764009613567074
3075903,9,1.0,2.753679060155112e-05,0.7564935064935066,0.9510204081632654,0.0,2,0,0.36603723276736133,2017-11-21,2017-11-21,2018-04-11,0.3339191564147628,2018-04-15,14.30539970348997
2854832,5,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.1415074370809735,2017-04-08,2017-03-25,2018-02-09,0.0746924428822493,2018-02-15,14.621421909234247
3004707,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12874996930208735,2017-12-16,2017-12-10,2018-03-21,0.47627416520210897,2018-03-24,13.649673741958633
3063491,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,2,0,0.46194218969088086,2017-09-13,2017-04-18,2018-04-07,0.5035149384885766,2018-04-12,11.2191683420499
2818646,28,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.5848028375396296,2017-05-11,2017-03-08,2018-01-30,0.41388400702987704,2018-02-01,17.866021187929906
2844244,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,3,0,0.16503197845415837,2018-01-18,2018-01-18,2018-02-06,0.502636203866432,2018-02-10,11.844492473805726
2861099,10,0.0,0.4203621522755534,0.0,0.9510204081632654,0.0,1,0,0.46848172217044187,2017-05-13,2017-05-13,2018-02-11,0.34270650263620395,2018-02-16,11.47200498699804
2907267,10,0.07692307692307693,0.6521813486070732,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.6666136518587733,2018-02-03,2016-03-22,2018-02-26,0.39718804920913886,2018-02-27,12.12853901757983
2896030,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,3,0,0.1488772750076891,2017-07-17,2017-07-15,2018-02-22,0.502636203866432,2018-02-26,12.244613553303765
2876891,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.23541030537698793,2017-05-14,2017-05-14,2018-02-16,0.07293497363796142,2018-02-22,17.009905974856533
2919184,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5848215486482978,2016-08-09,2016-08-04,2018-02-27,0.3471001757469243,2018-03-03,12.018319730244635
2924638,9,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,0.0,2,0,0.39995930333864654,2017-10-18,2017-10-17,2018-02-28,0.35061511423550096,2018-03-08,18.22353195260383
2937374,10,0.11538461538461539,0.7101723803091657,0.7564935064935066,0.9510204081632654,0.0,1,0,0.7017800111564986,2017-04-18,2017-04-14,2018-03-03,0.4165202108963091,2018-03-10,13.314121019699389
2916425,15,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.3532177844410115,2018-02-02,2018-01-16,2018-02-27,0.39103690685412973,2018-03-12,17.93762318661571
2971365,10,0.8461538461538463,0.4202780925989803,0.7564935064935066,0.9510204081632654,0.0,1,0,0.49292193842408033,2018-01-18,2018-01-14,2018-03-12,0.34270650263620395,2018-03-17,13.00082925197285
2953018,4,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,0.0,2,0,0.5286075309873501,2018-01-09,2018-01-08,2018-03-07,0.002636203866432041,2018-03-15,15.84489377579308
2990694,15,0.0,0.4203621522755534,1.0,0.9510204081632654,0.0,1,0,0.46789700002455836,2017-03-27,2017-03-26,2018-03-17,0.47188049209138816,2018-03-20,13.984539332757459
2993951,15,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,0.0,1,0,0.3531932261108844,2017-06-17,2017-06-12,2018-03-18,0.39103690685412973,2018-03-20,15.83928192895641
3003440,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,2,0,0.5403323794566061,2017-11-16,2017-11-13,2018-03-21,0.5035149384885766,2018-03-26,13.92007827062565
3017805,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,3,0,0.5871814872290837,2017-06-05,2017-06-01,2018-03-25,0.3471001757469243,2018-03-30,10.894844255006161
2972914,9,0.2692307692307693,0.8551608293501608,0.6525974025974026,0.9510204081632654,0.0,4,0,0.8596982599838383,2017-10-30,2017-10-29,2018-03-12,0.43145869947275894,2018-03-22,17.74069967748477
3011495,13,0.9615384615384616,0.6522610603693408,0.7564935064935066,0.9510204081632654,0.0,1,0,0.654946106159814,2016-05-16,2016-05-14,2018-03-23,0.8725834797891032,2018-03-31,10.063042093621783
3019136,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4444168975344606,2017-06-13,2017-06-12,2018-03-26,0.5035149384885766,2018-04-02,10.076106705201997
3019136,13,0.8076923076923078,0.42042737099013605,0.0,0.9510204081632654,0.0,1,0,0.4444168975344606,2017-06-13,2017-06-12,2018-03-26,0.5035149384885766,2018-04-02,9.002359471405299
3033803,15,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.46785490003005475,2017-10-30,2016-08-14,2018-03-29,0.47188049209138816,2018-04-02,10.592874933422104
